split,index
train,1377676
test,703632
train,772636
train,608863
train,1369045
train,606648
train,801912
train,684219
train,1242721
train,1318306
train,190227
train,979685
train,181596
train,341168
train,1246104
train,844959
train,1117794
train,1111378
train,351196
train,745696
train,1100532
train,504123
train,978638
train,382229
train,1178332
train,1373367
train,1085485
train,644447
train,1282735
train,518352
test,1156805
train,474029
train,793173
train,425505
train,1135177
train,616339
train,1328226
train,1361703
train,488029
train,683293
train,1279702
train,1191285
train,1100653
train,1300118
train,1056330
train,695078
train,531305
train,894543
train,1283085
train,478580
train,1114653
train,478351
train,1265823
train,1106022
train,1183593
train,1217299
train,1223486
train,131099
train,876463
test,962830
train,1145097
train,626259
train,783616
train,420378
train,422364
train,378041
train,692984
train,810677
train,531197
train,1163298
train,1354132
train,1064264
train,474042
train,1064035
train,662890
train,1095297
train,765307
train,1237836
train,1157821
train,1351099
train,1338267
train,701736
train,861308
train,613548
train,775106
train,1014464
train,1205527
train,1167620
train,1163419
train,1278897
test,369925
train,1369529
train,1192695
train,875537
train,425868
train,625333
train,940276
train,1297327
train,22508
train,820368
train,339437
train,532715
train,774059
train,1288467
train,1086787
train,763442
train,1160386
train,479761
train,475560
train,355652
train,674796
train,1145110
test,194030
train,1298266
train,1216265
train,449667
train,1243326
train,321357
train,520822
test,1192981
train,948799
train,1068478
train,625225
train,408727
train,326726
train,721455
train,603762
train,956612
test,1357922
train,393680
train,433573
train,792610
train,1231433
train,149892
train,907859
train,941565
train,947752
train,987645
train,893041
train,1138815
train,1336065
train,1276924
train,1230615
train,995229
train,350525
train,352511
train,827026
train,1261648
train,1133567
train,1255232
train,1335018
train,883363
train,885349
train,1244386
train,1315770
train,366511
train,908209
train,989981
train,1061365
train,821778
train,819563
train,494003
train,533896
train,1090183
train,1046089
test,955851
train,1385878
train,1381677
train,825161
test,1386043
train,503573
train,663145
test,1213639
train,1332924
train,1211030
train,14011
train,9810
train,326968
train,448633
test,1152054
train,1258736
train,502755
test,1214807
train,962223
train,1201581
train,878007
train,424137
train,1335260
train,339921
train,681696
train,1273904
train,1386938
train,447936
train,494016
train,1163795
train,1199487
train,355089
train,436861
train,754019
train,703280
train,180470
train,421814
train,98469
train,783066
train,694649
train,367103
train,492969
train,723925
train,646125
train,874866
train,1072116
train,435814
train,1105593
train,901927
train,1305058
train,425828
train,179194
train,684971
train,1396858
train,1235071
train,1106990
train,1381811
train,1339703
train,978451
train,1253501
train,1129621
train,934128
train,1398026
train,877202
train,520151
train,713200
train,950343
train,1259099
train,1265286
train,1212561
train,1086466
train,323840
train,1144789
train,1264468
train,1344254
train,1144560
train,701536
train,1264239
train,934478
train,615105
train,1200897
train,444916
train,1112480
train,436285
train,1338777
train,1252575
train,891323
train,490178
train,964693
train,1122050
train,1201836
train,995955
train,355452
train,827752
train,1102802
train,306928
train,29663
train,1382053
train,1058479
train,775027
train,337961
train,810490
train,409345
train,449238
train,491117
train,1087526
train,1158910
train,600179
train,875229
train,1070493
train,1074694
train,1198803
test,1234431
train,1276374
train,1312066
train,1263313
train,381237
train,337143
train,773980
train,811658
train,1053002
train,609749
train,685334
train,1281743
train,324082
train,674717
train,1273112
train,1224817
train,435130
train,1224588
train,1358496
train,1360482
train,1316388
train,352311
train,1303327
train,1292710
train,1168601
train,1206279
train,803148
train,1118091
train,1239756
train,1319771
train,918397
train,475373
train,634945
train,756610
train,1184816
train,143168
train,449480
train,411573
train,1203246
train,682422
train,802101
train,201491
train,963659
train,1240924
train,1112614
train,352203
train,1374832
train,184000
train,891686
train,969257
train,727684
train,809456
train,947794
train,628421
train,648837
train,321291
train,640206
train,1188320
train,1270092
train,745067
train,1339261
train,665052
train,1051379
train,181906
train,1164642
train,1277905
train,916424
train,351506
train,1304737
train,1147151
train,664234
train,1220750
train,422661
train,1132333
train,1214105
train,1331569
train,655374
train,247813
train,642542
train,321183
train,908961
train,113087
train,866853
train,1307891
train,665173
train,978130
train,738543
train,1091393
train,776221
train,1007177
train,450661
train,1009163
train,1359798
train,1076346
train,1196025
train,1233703
train,876652
train,792665
train,1271381
train,397707
train,1185179
train,1304858
train,1218656
train,622247
train,1174333
train,531615
train,1046023
train,325734
train,1035406
train,875605
train,986882
train,824866
train,1333087
train,618985
train,1217380
train,1129192
train,1246656
train,1242455
train,1326442
train,519951
train,1389195
train,1351288
test,801353
train,1065621
train,1107500
train,1183085
train,1262871
train,704140
train,899404
train,979190
train,378580
train,1094668
train,1138762
train,1216333
train,609307
train,1184253
train,381963
train,146577
train,734584
train,934049
train,969741
train,335425
train,978143
train,1211085
train,803524
train,1038681
test,1085155
train,1280025
train,756986
train,672999
train,1105635
train,1063527
train,1225085
train,1054896
train,1214468
train,141329
train,491964
train,1203622
train,208283
train,407748
train,521011
train,117651
train,1184374
train,1345932
train,823122
train,745322
train,785215
train,1095957
train,1222052
train,1213421
train,1263931
train,1377194
train,450795
train,326915
train,83356
train,757336
train,519964
train,1193944
train,1273730
train,1389208
train,702396
train,425131
train,819860
train,702167
train,979432
train,1054788
train,338700
train,378593
train,531978
train,891015
train,407869
train,1321207
train,1321436
train,1153233
train,1394806
train,1066802
train,1182280
train,860921
train,1219958
train,377775
train,969754
train,812168
train,885767
train,1204911
train,127342
train,713134
test,877072
train,1061554
train,465145
train,1181233
train,1134924
train,378943
train,693886
train,737980
train,691671
train,1088386
train,964277
train,800504
train,1151139
train,1352590
train,353050
train,1304295
train,1108802
train,703456
train,971861
train,1156508
train,1316080
train,1231864
train,435990
train,908519
train,1343141
train,908290
train,1063661
train,1345356
train,702409
train,901874
train,935351
train,933136
train,450219
train,531991
train,924734
train,1042198
train,764933
train,1052815
train,1281556
train,397265
train,1308617
train,474836
train,1333463
train,1167246
train,684329
train,885780
train,917271
train,518112
train,434125
train,1150213
train,627174
train,1385141
test,1066162
train,901995
train,941888
train,1254845
train,536542
train,1092829
train,968949
train,645375
train,126537
train,754437
train,874116
train,1346416
train,989365
train,353063
train,666020
train,1142521
train,1096212
train,810545
train,1364846
train,963701
train,642342
train,764007
train,755605
train,1274214
train,432031
train,784652
train,181827
test,1379011
train,811713
train,891499
train,811484
train,1281798
train,1323677
train,368231
train,962425
train,1082104
train,1067286
train,1178334
train,1298013
train,1052239
train,1373369
train,1009902
train,325305
test,963758
train,1316214
train,875176
train,518125
train,711403
train,866774
train,946560
train,954962
train,1143810
train,1336859
train,341291
train,454783
train,685510
train,683295
train,1197703
train,1195488
train,200149
train,710356
train,29960
test,868107
train,1146964
train,1180670
train,424460
train,132377
train,646785
train,890344
train,684463
test,892724
train,323211
train,1043729
train,1079192
train,1278657
train,35329
train,663000
train,1301288
train,503199
train,139961
train,662771
train,1048869
train,76390
train,1266764
train,1300241
train,663939
train,1176361
train,1174146
train,1296040
train,892680
train,735094
train,1249502
train,1251717
train,130283
train,1201207
train,791431
train,1072668
train,931526
train,674906
train,397641
train,874371
train,710369
train,830048
train,1336054
train,1096467
train,1123528
train,170068
train,961741
train,875539
train,396594
train,432286
train,1064387
train,1259422
train,652167
train,368715
train,1046896
train,601657
train,324392
test,1160553
train,1395316
train,72202
train,424823
train,775229
train,728920
train,2215
train,955446
train,478716
train,675966
train,232942
test,1146674
train,1305852
train,701041
train,175787
train,969446
train,1084924
train,1200173
train,908090
train,1386806
train,1222804
train,506716
train,1256510
train,934922
train,491898
train,1088307
train,682503
train,1192710
train,1226187
train,665470
train,1057984
train,1377128
train,933875
train,925473
train,931660
train,763457
train,876949
train,198539
test,1307306
train,899580
train,382957
train,340849
train,1086213
train,924426
train,603067
train,924197
train,1312739
train,1392525
train,1230738
train,909379
train,1230509
test,1073317
train,1383894
train,1175798
train,1375263
train,461696
train,1381450
train,883486
train,1198429
train,1120629
train,916963
train,956856
train,1357772
train,790639
train,899701
train,1059273
train,424957
train,1292215
train,536234
train,378648
train,1336309
train,212660
train,607389
train,970627
train,1241476
train,1039796
train,915916
train,1272738
train,1308430
train,1388216
train,1268308
train,466247
train,900869
train,350540
train,503925
train,1177905
train,932131
train,535187
train,488878
train,925486
train,599926
train,954762
train,1036534
train,792975
train,1229812
train,1387169
train,1261074
train,620342
train,1052978
train,613926
train,933070
train,1246027
train,1241597
train,365937
test,607675
train,4685
train,764867
train,882331
train,1002010
train,712142
train,1197274
train,1068964
train,1064763
train,335843
train,535308
train,1085408
train,1173596
train,1204858
train,1244751
train,1076777
train,87625
train,1156563
train,1353813
train,1395921
train,1309490
train,433830
train,460891
train,891083
train,408166
train,1161932
train,831713
train,1257933
train,701417
train,900882
train,1171731
train,1333289
train,1371196
train,1364780
train,810250
